text,label
not delicacy,0
cataclysmic,0
not cataclysmic,1
delicate,1
not delicate,0
cataclysmically,0
not cataclysmically,1
delicious,1
not delicious,0
catastrophe,0
not catastrophe,1
deliciousness,1
not deliciousness,0
catastrophes,0
not catastrophes,1
delight,1
not delight,0
catastrophic,0
not catastrophic,1
delighted,1
not delighted,0
catastrophically,0
not catastrophically,1
delightful,1
not delightful,0
caustic,0
not caustic,1
delightfully,1
not delightfully,0
caustically,0
not caustically,1
delightfulness,1
not delightfulness,0
cautionary,0
not cautionary,1
deluxe,1
not deluxe,0
cave,0
not cave,1
democratic,1
not democratic,0
censure,0
not censure,1
demonstrative,1
not demonstrative,0
chafe,0
not chafe,1
demulcent,1
not demulcent,0
chaff,0
not chaff,1
deo-gratias,1
not deo-gratias,0
chagrin,0
not chagrin,1
deo-volente,1
not deo-volente,0
challenging,0
not challenging,1
dependability,1
not dependability,0
chaos,0
not chaos,1
dependable,1
not dependable,0
chaotic,0
not chaotic,1
dependably,1
not dependably,0
chasten,0
not chasten,1
deservedly,1
not deservedly,0
chastise,0
not chastise,1
deserving,1
not deserving,0
chastisement,0
not chastisement,1
desirable,1
not desirable,0
chatter,0
not chatter,1
desire,1
not desire,0
chatterbox,0
not chatterbox,1
desired,1
not desired,0
cheap,0
not cheap,1
desiring,1
not desiring,0
cheapen,0
not cheapen,1
desirous,1
not desirous,0
cheaply,0
not cheaply,1
destined,1
not destined,0
cheat,0
not cheat,1
destiny,1
not destiny,0
cheated,0
not cheated,1
determination,1
not determination,0
cheater,0
not cheater,1
determined,1
not determined,0
cheating,0
not cheating,1
developed,1
not developed,0
cheats,0
not cheats,1
developing,1
not developing,0
checkered,0
not checkered,1
devoted,1
not devoted,0
cheerless,0
not cheerless,1
devotion,1
not devotion,0
cheesy,0
not cheesy,1
devotional,1
not devotional,0
chide,0
not chide,1
devout,1
not devout,0
childish,0
not childish,1
dexterity,1
not dexterity,0
chill,0
not chill,1
dexterous,1
not dexterous,0
chilly,0
not chilly,1
dexterously,1
not dexterously,0
chintzy,0
not chintzy,1
dialectic,1
not dialectic,0
choke,0
not choke,1
diamond,1
not diamond,0
choleric,0
not choleric,1
didactic,1
not didactic,0
choppy,0
not choppy,1
diddums,1
not diddums,0
chore,0
not chore,1
die-hard,1
not die-hard,0
chronic,0
not chronic,1
different,1
not different,0
chubby,0
not chubby,1
dignified,1
not dignified,0
chunky,0
not chunky,1
dignify,1
not dignify,0
clamor,0
not clamor,1
dignity,1
not dignity,0
clamorous,0
not clamorous,1
diligence,1
not diligence,0
clash,0
not clash,1
diligent,1
not diligent,0
clique,0
not clique,1
diligently,1
not diligently,0
clog,0
not clog,1
dinger,1
not dinger,0
clogged,0
not clogged,1
dinkum,1
not dinkum,0
clogs,0
not clogs,1
dip,1
not dip,0
cloud,0
not cloud,1
diplomatic,1
not diplomatic,0
clouding,0
not clouding,1
direct,1
not direct,0
cloudy,0
not cloudy,1
dirt-cheap,1
not dirt-cheap,0
clueless,0
not clueless,1
disarming,1
not disarming,0
clumsy,0
not clumsy,1
disburden,1
not disburden,0
clunky,0
not clunky,1
discerning,1
not discerning,0
coarse,0
not coarse,1
discipline,1
not discipline,0
cocky,0
not cocky,1
disciplined,1
not disciplined,0
coerce,0
not coerce,1
discovery,1
not discovery,0
coercion,0
not coercion,1
discreet,1
not discreet,0
coercive,0
not coercive,1
discretion,1
not discretion,0
cold,0
not cold,1
discriminating,1
not discriminating,0
cold-hearted,0
not cold-hearted,1
dispassionate,1
not dispassionate,0
coldly,0
not coldly,1
distinct,1
not distinct,0
collapse,0
not collapse,1
distinction,1
not distinction,0
collude,0
not collude,1
distinctive,1
not distinctive,0
collusion,0
not collusion,1
distinguished,1
not distinguished,0
combative,0
not combative,1
diverse,1
not diverse,0
combust,0
not combust,1
diversified,1
not diversified,0
comical,0
not comical,1
diversity,1
not diversity,0
commiserate,0
not commiserate,1
diverting,1
not diverting,0
commonplace,0
not commonplace,1
divine,1
not divine,0
commotion,0
not commotion,1
divinely,1
not divinely,0
commotions,0
not commotions,1
divinity,1
not divinity,0
complacent,0
not complacent,1
divinize,1
not divinize,0
complain,0
not complain,1
doable,1
not doable,0
complained,0
not complained,1
doddle,1
not doddle,0
complaining,0
not complaining,1
doll,1
not doll,0
complains,0
not complains,1
dolly,1
not dolly,0
complaint,0
not complaint,1
dominant,1
not dominant,0
complaints,0
not complaints,1
dominate,1
not dominate,0
complex,0
not complex,1
donate,1
not donate,0
complicated,0
not complicated,1
donation,1
not donation,0
complication,0
not complication,1
doozy,1
not doozy,0
complicit,0
not complicit,1
dope,1
not dope,0
compulsion,0
not compulsion,1
doss,1
not doss,0
compulsive,0
not compulsive,1
dote,1
not dote,0
concede,0
not concede,1
doting,1
not doting,0
conceded,0
not conceded,1
dotingly,1
not dotingly,0
conceit,0
not conceit,1
doubtless,1
not doubtless,0
conceited,0
not conceited,1
doughty,1
not doughty,0
concern,0
not concern,1
dovelike,1
not dovelike,0
concerned,0
not concerned,1
down-to-earth,1
not down-to-earth,0
concerns,0
not concerns,1
downy,1
not downy,0
concession,0
not concession,1
dream,1
not dream,0
concessions,0
not concessions,1
dreamland,1
not dreamland,0
condemn,0
not condemn,1
dreamy,1
not dreamy,0
condemnable,0
not condemnable,1
dressing,1
not dressing,0
condemnation,0
not condemnation,1
dressy,1
not dressy,0
condemned,0
not condemned,1
drive,1
not drive,0
condemns,0
not condemns,1
driven,1
not driven,0
condescend,0
not condescend,1
driving,1
not driving,0
condescending,0
not condescending,1
drop,1
not drop,0
condescendingly,0
not condescendingly,1
ducky,1
not ducky,0
condescension,0
not condescension,1
dude,1
not dude,0
confess,0
not confess,1
due,1
not due,0
confession,0
not confession,1
dulcet,1
not dulcet,0
confessions,0
not confessions,1
dumbfounded,1
not dumbfounded,0
confined,0
not confined,1
dumbfounding,1
not dumbfounding,0
conflict,0
not conflict,1
dummy-proof,1
not dummy-proof,0
conflicted,0
not conflicted,1
durable,1
not durable,0
conflicting,0
not conflicting,1
duteous,1
not duteous,0
conflicts,0
not conflicts,1
dutiful,1
not dutiful,0
confound,0
not confound,1
duty,1
not duty,0
confounded,0
not confounded,1
dynamic,1
not dynamic,0
confounding,0
not confounding,1
dynamite,1
not dynamite,0
confront,0
not confront,1
eager,1
not eager,0
confrontation,0
not confrontation,1
eagerly,1
not eagerly,0
confrontational,0
not confrontational,1
eagerness,1
not eagerness,0
confuse,0
not confuse,1
ear,1
not ear,0
confused,0
not confused,1
early,1
not early,0
confuses,0
not confuses,1
earn,1
not earn,0
confusing,0
not confusing,1
earnest,1
not earnest,0
confusion,0
not confusion,1
earnestly,1
not earnestly,0
confusions,0
not confusions,1
earnestness,1
not earnestness,0
congested,0
not congested,1
ease,1
not ease,0
congestion,0
not congestion,1
eased,1
not eased,0
cons,0
not cons,1
easily,1
not easily,0
conservative,0
not conservative,1
easy,1
not easy,0
conspicuous,0
not conspicuous,1
easy-going,1
not easy-going,0
conspicuously,0
not conspicuously,1
easy-peasy,1
not easy-peasy,0
conspiracies,0
not conspiracies,1
easy-street,1
not easy-street,0
conspiracy,0
not conspiracy,1
easy-to-reach,1
not easy-to-reach,0
conspirator,0
not conspirator,1
easy-to-understand,1
not easy-to-understand,0
conspiratorial,0
not conspiratorial,1
easy-to-use,1
not easy-to-use,0
conspire,0
not conspire,1
ebullience,1
not ebullience,0
consternation,0
not consternation,1
ebullient,1
not ebullient,0
contagious,0
not contagious,1
ebulliently,1
not ebulliently,0
contaminate,0
not contaminate,1
echt,1
not echt,0
contaminated,0
not contaminated,1
eclectic,1
not eclectic,0
contaminates,0
not contaminates,1
eco-friendly,1
not eco-friendly,0
contaminating,0
not contaminating,1
eco-warrior,1
not eco-warrior,0
contamination,0
not contamination,1
economic,1
not economic,0
contempt,0
not contempt,1
economical,1
not economical,0
contemptible,0
not contemptible,1
economically,1
not economically,0
contemptuous,0
not contemptuous,1
economize,1
not economize,0
contemptuously,0
not contemptuously,1
ecstasy,1
not ecstasy,0
contend,0
not contend,1
ecstatic,1
not ecstatic,0
contention,0
not contention,1
ecstatically,1
not ecstatically,0
contentious,0
not contentious,1
eden,1
not eden,0
contort,0
not contort,1
edgy,1
not edgy,0
contortions,0
not contortions,1
edified,1
not edified,0
contradict,0
not contradict,1
edify,1
not edify,0
contradiction,0
not contradiction,1
edifying,1
not edifying,0
contradictory,0
not contradictory,1
educate,1
not educate,0
contrariness,0
not contrariness,1
educated,1
not educated,0
contrary,0
not contrary,1
education,1
not education,0
contravene,0
not contravene,1
educational,1
not educational,0
contrive,0
not contrive,1
educe,1
not educe,0
contrived,0
not contrived,1
effective,1
not effective,0
controversial,0
not controversial,1
effectively,1
not effectively,0
controversy,0
not controversy,1
effectual,1
not effectual,0
convoluted,0
not convoluted,1
effendi,1
not effendi,0
corrode,0
not corrode,1
effervescent,1
not effervescent,0
corrosion,0
not corrosion,1
efficacious,1
not efficacious,0
corrosions,0
not corrosions,1
efficiency,1
not efficiency,0
corrosive,0
not corrosive,1
efficient,1
not efficient,0
corrupt,0
not corrupt,1
efficiently,1
not efficiently,0
corrupted,0
not corrupted,1
effort,1
not effort,0
corrupting,0
not corrupting,1
effortless,1
not effortless,0
corruption,0
not corruption,1
effortlessly,1
not effortlessly,0
corrupts,0
not corrupts,1
effulgent,1
not effulgent,0
costlier,0
not costlier,1
effusion,1
not effusion,0
costly,0
not costly,1
effusive,1
not effusive,0
counter-productive,0
not counter-productive,1
effusively,1
not effusively,0
counterproductive,0
not counterproductive,1
effusiveness,1
not effusiveness,0
covetous,0
not covetous,1
egalitarian,1
not egalitarian,0
coward,0
not coward,1
egregious,1
not egregious,0
cowardly,0
not cowardly,1
einstein,1
not einstein,0
crabby,0
not crabby,1
eirenic,1
not eirenic,0
crack,0
not crack,1
elaborate,1
not elaborate,0
cracked,0
not cracked,1
elan,1
not elan,0
cracks,0
not cracks,1
elate,1
not elate,0
craftily,0
not craftily,1
elated,1
not elated,0
craftilycrafty,0
not craftilycrafty,1
elatedly,1
not elatedly,0
crafty,0
not crafty,1
elating,1
not elating,0
cramp,0
not cramp,1
elation,1
not elation,0
cramped,0
not cramped,1
electric,1
not electric,0
cramping,0
not cramping,1
electrify,1
not electrify,0
cranky,0
not cranky,1
electrifying,1
not electrifying,0
crap,0
not crap,1
eleemosynary,1
not eleemosynary,0
crappy,0
not crappy,1
elegance,1
not elegance,0
craps,0
not craps,1
elegant,1
not elegant,0
crash,0
not crash,1
elegantly,1
not elegantly,0
crashed,0
not crashed,1
elevate,1
not elevate,0
crashes,0
not crashes,1
eligible,1
not eligible,0
crashing,0
not crashing,1
elite,1
not elite,0
crass,0
not crass,1
elixir,1
not elixir,0
craven,0
not craven,1
elocution,1
not elocution,0
cravenly,0
not cravenly,1
elohim,1
not elohim,0
craze,0
not craze,1
elope,1
not elope,0
crazily,0
not crazily,1
eloquence,1
not eloquence,0
craziness,0
not craziness,1
eloquent,1
not eloquent,0
crazy,0
not crazy,1
eloquently,1
not eloquently,0
creak,0
not creak,1
elucidate,1
not elucidate,0
creaking,0
not creaking,1
emancipate,1
not emancipate,0
creaks,0
not creaks,1
emancipation,1
not emancipation,0
credulous,0
not credulous,1
emancipatory,1
not emancipatory,0
creep,0
not creep,1
embellish,1
not embellish,0
creeping,0
not creeping,1
emblazon,1
not emblazon,0
creeps,0
not creeps,1
embolden,1
not embolden,0
creepy,0
not creepy,1
embourgeoisement,1
not embourgeoisement,0
crept,0
not crept,1
emerging,1
not emerging,0
crime,0
not crime,1
emeritus,1
not emeritus,0
criminal,0
not criminal,1
eminence,1
not eminence,0
cringe,0
not cringe,1
eminent,1
not eminent,0
cringed,0
not cringed,1
emissions,1
not emissions,0
cringes,0
not cringes,1
emollient,1
not emollient,0
cripple,0
not cripple,1
emotion,1
not emotion,0
crippled,0
not crippled,1
empathetic,1
not empathetic,0
cripples,0
not cripples,1
empathic,1
not empathic,0
crippling,0
not crippling,1
empathize,1
not empathize,0
crisis,0
not crisis,1
empathy,1
not empathy,0
critic,0
not critic,1
emphasis,1
not emphasis,0
critical,0
not critical,1
emphasize,1
not emphasize,0
criticism,0
not criticism,1
emphatic,1
not emphatic,0
criticisms,0
not criticisms,1
employable,1
not employable,0
criticize,0
not criticize,1
empower,1
not empower,0
criticized,0
not criticized,1
empowered,1
not empowered,0
criticizing,0
not criticizing,1
empowering,1
not empowering,0
critics,0
not critics,1
empowerment,1
not empowerment,0
cronyism,0
not cronyism,1
empyreal,1
not empyreal,0
crook,0
not crook,1
enable,1
not enable,0
crooked,0
not crooked,1
enamour,1
not enamour,0
crooks,0
not crooks,1
enamoured,1
not enamoured,0
crowded,0
not crowded,1
enamouring,1
not enamouring,0
crowdedness,0
not crowdedness,1
enchant,1
not enchant,0
crude,0
not crude,1
enchanted,1
not enchanted,0
cruel,0
not cruel,1
enchanting,1
not enchanting,0
crueler,0
not crueler,1
enchantingly,1
not enchantingly,0
cruelest,0
not cruelest,1
encomiast,1
not encomiast,0
cruelly,0
not cruelly,1
encore,1
not encore,0
cruelness,0
not cruelness,1
encourage,1
not encourage,0
cruelties,0
not cruelties,1
encouragement,1
not encouragement,0
cruelty,0
not cruelty,1
encouraging,1
not encouraging,0
crumble,0
not crumble,1
encouragingly,1
not encouragingly,0
crumbling,0
not crumbling,1
endear,1
not endear,0
crummy,0
not crummy,1
endeared,1
not endeared,0
crumple,0
not crumple,1
endearing,1
not endearing,0
crumpled,0
not crumpled,1
endearment,1
not endearment,0
crumples,0
not crumples,1
endeavour,1
not endeavour,0
crush,0
not crush,1
endeavourer,1
not endeavourer,0
crushed,0
not crushed,1
endless,1
not endless,0
crushing,0
not crushing,1
endorse,1
not endorse,0
cry,0
not cry,1
endorsed,1
not endorsed,0
culpable,0
not culpable,1
endorsement,1
not endorsement,0
culprit,0
not culprit,1
endow,1
not endow,0
cumbersome,0
not cumbersome,1
endowed,1
not endowed,0
cunt,0
not cunt,1
endure,1
not endure,0
cunts,0
not cunts,1
enduring,1
not enduring,0
curse,0
not curse,1
energetic,1
not energetic,0
cursed,0
not cursed,1
energize,1
not energize,0
curses,0
not curses,1
energizing,1
not energizing,0
curt,0
not curt,1
energy,1
not energy,0
cuss,0
not cuss,1
energy-efficient,1
not energy-efficient,0
cussed,0
not cussed,1
energy-saving,1
not energy-saving,0
cutthroat,0
not cutthroat,1
enfete,1
not enfete,0
cutting,0
not cutting,1
engage,1
not engage,0
cynical,0
not cynical,1
engaged,1
not engaged,0
cynicism,0
not cynicism,1
engaging,1
not engaging,0
daft,0
not daft,1
engross,1
not engross,0
daimon,0
not daimon,1
engrossing,1
not engrossing,0
damage,0
not damage,1
enhance,1
not enhance,0
damaged,0
not damaged,1
enhanced,1
not enhanced,0
damages,0
not damages,1
enhancement,1
not enhancement,0
damaging,0
not damaging,1
enjoy,1
not enjoy,0
damn,0
not damn,1
enjoyable,1
not enjoyable,0
damnable,0
not damnable,1
enjoyably,1
not enjoyably,0
damnably,0
not damnably,1
enjoyed,1
not enjoyed,0
damnation,0
not damnation,1
enjoyer,1
not enjoyer,0
damned,0
not damned,1
enjoyment,1
not enjoyment,0
damning,0
not damning,1
enlighten,1
not enlighten,0
damper,0
not damper,1
enlightened,1
not enlightened,0
danger,0
not danger,1
enlightening,1
not enlightening,0
dangerous,0
not dangerous,1
enlightenment,1
not enlightenment,0
dangerousness,0
not dangerousness,1
enlist,1
not enlist,0
dank,0
not dank,1
enliven,1
not enliven,0
dantean,0
not dantean,1
enlivened,1
not enlivened,0
daredevil,0
not daredevil,1
enlivening,1
not enlivening,0
dark,0
not dark,1
ennoble,1
not ennoble,0
darken,0
not darken,1
ennobled,1
not ennobled,0
darkened,0
not darkened,1
enormous,1
not enormous,0
darker,0
not darker,1
enough,1
not enough,0
darkness,0
not darkness,1
enrapt,1
not enrapt,0
darn,0
not darn,1
enrapture,1
not enrapture,0
dastard,0
not dastard,1
enraptured,1
not enraptured,0
dastardly,0
not dastardly,1
enrapturing,1
not enrapturing,0
daunt,0
not daunt,1
enrich,1
not enrich,0
daunting,0
not daunting,1
enricher,1
not enricher,0
dauntingly,0
not dauntingly,1
enriching,1
not enriching,0
dawdle,0
not dawdle,1
enrichment,1
not enrichment,0
daze,0
not daze,1
enshrine,1
not enshrine,0
dazed,0
not dazed,1
ensorcell,1
not ensorcell,0
dead,0
not dead,1
ensure,1
not ensure,0
deadbeat,0
not deadbeat,1
enterprise,1
not enterprise,0
deadlock,0
not deadlock,1
enterprising,1
not enterprising,0
deadly,0
not deadly,1
entertain,1
not entertain,0
deadweight,0
not deadweight,1
entertaining,1
not entertaining,0
deaf,0
not deaf,1
entertainment,1
not entertainment,0
dearth,0
not dearth,1
enthral,1
not enthral,0
death,0
not death,1
enthralled,1
not enthralled,0
debacle,0
not debacle,1
enthralling,1
not enthralling,0
debase,0
not debase,1
enthrone,1
not enthrone,0
debasement,0
not debasement,1
enthuse,1
not enthuse,0
debaser,0
not debaser,1
enthusiasm,1
not enthusiasm,0
debatable,0
not debatable,1
enthusiast,1
not enthusiast,0
debauch,0
not debauch,1
enthusiastic,1
not enthusiastic,0
debaucher,0
not debaucher,1
enthusiastically,1
not enthusiastically,0
debauchery,0
not debauchery,1
entice,1
not entice,0
debilitate,0
not debilitate,1
enticed,1
not enticed,0
debilitating,0
not debilitating,1
enticing,1
not enticing,0
debility,0
not debility,1
entire,1
not entire,0
debt,0
not debt,1
entrance,1
not entrance,0
debts,0
not debts,1
entrancing,1
not entrancing,0
decadence,0
not decadence,1
entrust,1
not entrust,0
decadent,0
not decadent,1
entrusted,1
not entrusted,0
decay,0
not decay,1
enunciate,1
not enunciate,0
decayed,0
not decayed,1
enviable,1
not enviable,0
decaying,0
not decaying,1
enviably,1
not enviably,0
deceit,0
not deceit,1
epic,1
not epic,0
deceitful,0
not deceitful,1
epigrammatic,1
not epigrammatic,0
deceitfully,0
not deceitfully,1
epiphany,1
not epiphany,0
deceitfulness,0
not deceitfulness,1
