review_id,text,label,platform,date
R0162,บอกไปเที่ยวประเทศนอก. พวกคุณเที่ยวบ้านเกิดหมดรึยังที่จะไปเที่ยว. ดูในความคิดเห็น. ทั้ง100ยังไม่เคยไปเลยมั้ง,1,facebook,12/27/2020
R0163,อยากไปกาญจนบุรีจังเรย...(*_*),1,facebook,4/17/2025
R0164,ราคาขนาดนี้ไปต่างประเทศเลยดีกว่า,1,facebook,9/19/2025
R0165,ราคาต่อคืนแรงเอาเรื่องนะคะ,1,facebook,2/19/2024
R0166,บรรยากาศดี ที่พักอะไรดีจริง แต่อากาศ pm 2.5 เพียบรึป่าว มีเผาอะไรรึป่าว ยังงัยก็ยังขอบินไปเที่ยวดีกว่า,1,facebook,9/15/2022
R0167,ไม่เห็นคล้ายบาหลี เท่าไหร,1,facebook,2/2/2024
R0168,เค้าถึงบอกเที่ยวไทยไม่ไปไม่รู้ แพงชิป...,1,facebook,9/21/2022
R0169,"ในส่วนของเมืองกาญจน์ มันก็สวยดีน่ะ แต่ผมส่งสัยเรื่องนี้มานานแล้วว่า เวลาขับถ่าย มันจะถ่ายไปที่ใหน ?
หรือว่ามีถังเก็บปฏิกูลไว้ด้านล่างของบ้าน ? แล้วถ้าเกิดมันรั่วออกมา อียยยย ไม่อยากคิดเลย",1,facebook,6/14/2018
R0170,testing,1,facebook,2/27/2021
R0171,รู้สึกเสียดายเงินอะ ไปต่างประเทศจริงๆดีกว่า ดีกว่าจริงๆ,1,facebook,5/3/2019
R0172,เกาะกูดก็มา,1,facebook,7/5/2024
R0173,สร้างที่พักเข้าไปในแม่น้ำที่ส่วนรวมได้ยังไง หน่วยงานที่อนุญาตไม่รับผิดชอบเลย,1,facebook,3/11/2022
R0174,ตอนนี้คงจอดกันหมดโรงแรม คนไม่เที่ยวกลัวcovid,1,facebook,10/28/2020
R0175,โอ้ยๆชาตินี้ฉันจะมีโอกาศได้ไปไหมเนี้ย.,1,facebook,10/21/2022
R0176,บรรยากาศเหมือนไปต่างประเทศแถบอเมริกา ไม่ต้องเสียเงินค่าที่พัก แค่นั่งรถผ่านก็คือประตูเข้าอิสานที่ อ.เภอปากช่อง นครราชสีมาไงครับ เลยอำเภอกลางดงก่อนถึงลำตะคอง จะเห็นเขายายเที่ยงเด่นเป็นสง่า เหมือนกำลังนั่งรถข้ามไปอีกประเทศครับ แต่เวลานี้มีสะพานมอร์เตอร์เวย์มายดบังมุมมองนี้ไปแล้ว แม๋ะ...เสี่ยดายจัง,1,facebook,11/28/2023
R0177,ที่พักโคตรแพง,1,facebook,6/6/2020
R0178,ภาคใต้ไม่มีเลย,1,facebook,7/5/2024
R0179,ราคานี้ เกือบหมื่นไม่แพ้กัน ... ราคาหลักพัน 4พันงิ 8พันงิ โออวม่ายยยยยย,1,facebook,5/9/2024
R0180,ดูไม่เหมือนมัลดีฟนะ,1,facebook,1/27/2021
R0181,เที่ยวในปท ไม่ใช่ถูกๆนะจ๊ะ กระเป๋าไม่หนักอย่าแหยม,1,facebook,2/20/2025
R0182,ของปลอมมมมันจะเหมือนนยังไงงง,1,facebook,10/13/2020
R0183,โคตรแพง,1,facebook,7/22/2022
R0184,ไปต่างประเทศเที่ยวหลายที่ๆได้ยังถูกกว่าในประเทศที่พักก็แพงที่เข้าชมก็แพงคนถึงไม่อยากเที่ยวในประเทศ บุกรุกสถานที่ธรรมชาติหรือเปล่า,1,facebook,11/18/2022
R0185,ลดราคารให้คนไทยบ้างนะ จะได้ช่วยกันได้ ตั้งราคาเอาแต่ นทท.ต่างชาติจะอดตาย,1,facebook,11/30/2022
R0186,แพง...,1,facebook,12/3/2024
R0187,แพงเกิน ให้เขารอต่างชาติหรือคนรวยๆมาเที่ยวอย่างเดียว,1,facebook,5/23/2022
R0188,ที่ไทยแต่ราคายุโรปเลย ไปทะเลดีกว่า,1,facebook,2/10/2021
R0189,แพงอ่ะ ต่อคืน แพงไป ทำไมเดวนี้เที่ยวไทย แพงมาก แพงกว่าต่างปท.อีก ค่าที่พัก แพงเวอร์,1,facebook,2/20/2024
R0190,เสียดายธรรมชาติบรรยากาศของเขาใหญ่นับวันถูกทำลายเป็นสิ่งที่มนุษย์สร้างไปแล้ว เข้าป่าเขาแต่ติดหรู่,1,facebook,6/16/2025
R0191,แพงโคตรๆๆๆ,1,facebook,12/6/2022
R0192,แพงเว่อร์ไปเนอะ เราก็อยุ่อเมริกา ยังว่าแพงเลย เก็บเงินไว้ทำบุญไปโลกหน้าดีกว่าคุณๆ ทั้งหลาย ปล่อยให้คนมีเงินเขาไปอุดหนุนกันเถอะนะ !!,1,facebook,1/15/2021
R0193,โครตแพงแค่นอนเองฝันไปเหอะจะได้เงินจากเรา55555รวยก็ไม่นอนเดอ้อจร้าเอาเงินไปซื้อขนมให้เด็กๆที่อยากจนกินดีกว่า,1,facebook,10/23/2020
R0194,เอาไปเทียบกับต่างปะเทคมันจะดูหน้ารักมากเลย,1,facebook,8/2/2022
R0195,ผมไม่ค่อยชอบแบบนี้ทำให้ธรรมชาติอีกหน่อยไม่เหลือความสวย,1,facebook,8/31/2021
R0196,อย่าไปเลยของปลอมบุกรุกธรรมชาติอิกหน่อยก์ไม่มีป่าให้สัตป่าได้อาศัยอยุ่พวกเหนแก่เงินทุเรศ,1,facebook,1/24/2025
R0197,ไปต่างประเทศดีกว่าไม่แพงขนาดนี้หลอกไม่เหนเหมือนเมืองนอกตรงใหนเลย,1,facebook,1/18/2024
R0198,เคยไปที่พักที่เขาใหญ่ค่ะสวยมาก,1,facebook,4/19/2023
R0199,เอาจริงแต่ราค่าก็ไม่ต่างกันกับโรงแรมเมื่องนอกนะค่ะแพงพอกันค่าโรงแรมค่ะ,1,facebook,3/5/2024
R0200,สวยมากๆจนคนไม่ชอบเดินทางอย่างผมอยากไป,1,facebook,9/26/2023
R0201,ให้คนรวยไปเที่ยวเถะครับคนธรรมดาคงไปไม่ไหวหลอกเพราะกินแต่ละวันก็ไม่พอ,0,facebook,8/13/2022
R0202,กูบอกเลยที่ดินเหล่านี้มันสมควรเป็นของชาวบ้าน,1,facebook,12/29/2022
R0203,ต้องมีตังและรวยด้วยถึงเที่ยวได้ราคาสูงนิ,1,facebook,8/19/2020
R0204,ไปนอนกระท่อมอยู่นากินเข่าปลาต้มหม้อปลาล้าส้มตำฟังเสียงนกเสียงกาตามประสาแถมเงินยังเหลืออีก,1,facebook,3/18/2020
